2016-12-30	-0.005682	0.026063	0.025916	0.026057	0.025952	137800
2016-12-29	0.005272	0.026052	0.026064	0.026195	0.0261	180000
2016-12-28	0.0	0.025938	0.025927	0.026069	0.025964	166900
2016-12-27	-0.021496	0.025949	0.025905	0.025977	0.025964	170900
2016-12-23	0.001291	0.026577	0.026506	0.026677	0.026534	78500
2016-12-22	0.006935	0.026429	0.026404	0.026539	0.0265	131100
2016-12-21	-0.004316	0.02644	0.026302	0.026413	0.026317	152100
2016-12-20	0.001296	0.026383	0.026336	0.026539	0.026431	165700
2016-12-19	0.015803	0.026394	0.02637	0.026436	0.026397	136600
2016-12-16	-0.015983	0.025972	0.025916	0.026011	0.025986	157400
2016-12-15	0.005647	0.026326	0.02629	0.026298	0.026408	345200
2016-12-14	-0.014977	0.026931	0.026858	0.026424	0.02626	267700
2016-12-13	0.017857	0.026702	0.026665	0.026792	0.026659	313800
2016-12-12	0.008344	0.026166	0.026109	0.026229	0.026192	189500
2016-12-09	-0.007843	0.025938	0.025882	0.026023	0.025975	196500
2016-12-08	0.017287	0.026257	0.026154	0.026218	0.02618	323700
2016-12-07	0.000887	0.025379	0.02561	0.025483	0.025735	397900
2016-12-06	-0.013567	0.025812	0.025666	0.025839	0.025713	708100
2016-12-05	0.001754	0.025858	0.026007	0.025965	0.026066	358900
2016-12-02	-0.002624	0.025961	0.025973	0.026103	0.026021	195100
2016-12-01	0.001752	0.026189	0.026041	0.02608	0.026089	234700
2016-11-30	-0.017219	0.026509	0.026359	0.026206	0.026043	225500
2016-11-29	-0.004713	0.026554	0.026427	0.026585	0.0265	169600
2016-11-28	0.020551	0.026611	0.026506	0.0267	0.026625	137700
2016-11-25	0.010605	0.026132	0.026007	0.026183	0.026089	46300
2016-11-23	-0.010061	0.025915	0.025803	0.025931	0.025815	126800
2016-11-22	0.0124	0.026223	0.026109	0.026183	0.026078	144700
2016-11-21	0.025431	0.025721	0.025644	0.02585	0.025758	133100
2016-11-18	-0.032938	0.025242	0.025167	0.025208	0.025119	184500
2016-11-17	0.011101	0.025972	0.025859	0.026046	0.025975	106100
2016-11-16	0.020852	0.025698	0.025598	0.025724	0.02569	129200
2016-11-15	-0.000453	0.025208	0.025099	0.025231	0.025165	209200
2016-11-14	-0.017364	0.025345	0.025213	0.025322	0.025176	178800
2016-11-11	-0.025597	0.025698	0.025598	0.025632	0.025621	143800
2016-11-10	-0.032732	0.026531	0.026393	0.026424	0.026294	183700
2016-11-09	-0.014067	0.027456	0.027437	0.027297	0.027184	188400
2016-11-08	-0.013067	0.027524	0.027539	0.027607	0.027572	124800
2016-11-07	-0.01409	0.027969	0.027834	0.027974	0.027937	123400
2016-11-04	-0.011147	0.028528	0.028378	0.028491	0.028336	186600
2016-11-03	0.004398	0.028688	0.028662	0.028801	0.028656	145100
2016-11-02	-0.006357	0.028699	0.02856	0.028709	0.02853	79900
2016-11-01	0.001193	0.028722	0.028617	0.028846	0.028713	174100
2016-10-31	0.000796	0.028665	0.028537	0.028663	0.028679	89100
2016-10-28	0.016181	0.02838	0.028844	0.028514	0.028656	130400
2016-10-27	0.0	0.028323	0.028163	0.028318	0.028199	80100
2016-10-26	0.01353	0.02838	0.028253	0.028341	0.028199	153900
2016-10-25	0.007851	0.027593	0.027993	0.027664	0.027823	285500
2016-10-24	0.004149	0.02765	0.027561	0.027733	0.027606	80500
2016-10-21	-0.022312	0.027707	0.02755	0.027653	0.027492	201200
2016-10-20	-0.004845	0.028266	0.028129	0.028295	0.02812	202200
2016-10-19	0.001617	0.028266	0.02831	0.02841	0.028257	104200
2016-10-18	0.015189	0.028152	0.028083	0.028261	0.028211	78200
2016-10-17	-0.00693	0.027752	0.027663	0.027871	0.027789	109000
2016-10-14	0.023363	0.028049	0.027947	0.028135	0.027983	119600
2016-10-13	-0.00125	0.027307	0.027278	0.027423	0.027344	72800
2016-10-12	-0.004149	0.027433	0.0273	0.02748	0.027378	126600
2016-10-11	0.010059	0.027604	0.027459	0.027607	0.027492	108800
2016-10-10	0.0	0.02717	0.02713	0.02732	0.027218	95700
2016-10-07	-0.012008	0.027216	0.027085	0.027205	0.027218	93800
2016-10-06	-0.00984	0.027593	0.027482	0.027641	0.027549	68400
2016-10-05	-0.018511	0.027912	0.027777	0.027963	0.027823	82600
2016-10-04	-0.013497	0.028528	0.028401	0.028433	0.028348	81400
2016-10-03	-0.008658	0.028711	0.028594	0.028778	0.028736	67200
2016-09-30	0.006735	0.028951	0.028855	0.029042	0.028987	124300
2016-09-29	-0.010584	0.028814	0.028775	0.02895	0.028793	89300
2016-09-28	-0.015438	0.029008	0.029116	0.02911	0.029101	70200
2016-09-27	0.0	0.029578	0.029513	0.029661	0.029557	131700
2016-09-26	0.006605	0.029441	0.029456	0.029581	0.029557	87500
2016-09-23	-0.003484	0.029544	0.029377	0.029501	0.029363	102400
2016-09-22	0.00545	0.029567	0.029411	0.029558	0.029466	115800
2016-09-21	0.024731	0.029156	0.029173	0.029133	0.029306	156700
2016-09-20	0.018692	0.028722	0.028651	0.028766	0.028599	144800
2016-09-19	0.006133	0.028072	0.028095	0.028227	0.028074	100400
2016-09-16	-0.010117	0.028015	0.027868	0.027963	0.027903	129500
2016-09-15	0.004063	0.028003	0.028083	0.028135	0.028188	50900
2016-09-14	-0.00686	0.028129	0.028027	0.028227	0.028074	82500
2016-09-13	-0.025943	0.02846	0.028322	0.028307	0.028268	158900
2016-09-12	0.011531	0.028722	0.028923	0.028869	0.029021	97100
2016-09-09	-0.02368	0.028996	0.028832	0.028755	0.02869	137700
2016-09-08	-0.007322	0.029567	0.029411	0.029466	0.029386	71200
2016-09-07	-0.004221	0.029795	0.029649	0.029753	0.029603	40300
2016-09-06	0.011646	0.029396	0.02957	0.029535	0.029728	129100
2016-09-02	0.013774	0.029373	0.029263	0.02942	0.029386	217500
2016-09-01	0.004745	0.028939	0.028957	0.02911	0.028987	194700
2016-08-31	-0.01557	0.028631	0.028707	0.028789	0.02885	207500
2016-08-30	-0.022078	0.02935	0.029207	0.029375	0.029306	136500
2016-08-29	0.006899	0.029863	0.029831	0.029983	0.029968	95800
2016-08-26	-0.014728	0.03008	0.030058	0.029868	0.029762	137400
2016-08-25	0.0	0.03016	0.030058	0.030293	0.030207	51300
2016-08-24	-0.015247	0.030388	0.030216	0.030293	0.030207	81200
2016-08-23	0.012425	0.030776	0.030716	0.030832	0.030675	131400
2016-08-22	0.00797	0.030263	0.030137	0.030304	0.030298	114800
2016-08-19	-0.016424	0.030137	0.029967	0.030178	0.030059	57500
2016-08-18	-0.001863	0.030468	0.030398	0.030557	0.030561	89600
2016-08-17	0.001119	0.030617	0.030489	0.030591	0.030618	85400
2016-08-16	0.002993	0.030719	0.03058	0.030775	0.030584	154700
2016-08-15	0.002626	0.030617	0.030466	0.030683	0.030492	95700
2016-08-12	0.002633	0.03048	0.030364	0.030557	0.030413	138200
2016-08-11	0.001507	0.030434	0.030285	0.030499	0.030333	106300
2016-08-10	0.016462	0.030445	0.030296	0.030431	0.030287	80800
2016-08-09	0.018324	0.029555	0.029649	0.02973	0.029797	164600
2016-08-08	-0.029879	0.029281	0.029275	0.029317	0.02926	143700
2016-08-05	-0.013801	0.030035	0.030001	0.030121	0.030162	116400
2016-08-04	-0.015062	0.030651	0.0305	0.03066	0.030584	96600
2016-08-03	-0.008018	0.031062	0.030886	0.031085	0.031051	127400
2016-08-02	0.012546	0.03121	0.031238	0.031337	0.031302	204000
2016-08-01	-0.007689	0.030948	0.030977	0.031062	0.030914	82100
2016-07-29	0.030177	0.030868	0.03117	0.03105	0.031154	101400
2016-07-28	-0.00488	0.030308	0.030171	0.030281	0.030241	204600
2016-07-27	-0.019146	0.030423	0.030285	0.03035	0.03039	198300
2016-07-26	0.008915	0.031164	0.030999	0.031108	0.030983	80700
2016-07-25	-0.013919	0.030674	0.030602	0.030786	0.030709	137300
2016-07-22	0.014116	0.031027	0.030999	0.031188	0.031143	85500
2016-07-21	-0.015002	0.030605	0.030546	0.030752	0.030709	100800
2016-07-20	0.015985	0.031267	0.031136	0.031337	0.031177	143200
2016-07-19	-0.005178	0.030731	0.030648	0.030798	0.030686	116600
2016-07-18	0.001482	0.030799	0.030761	0.030959	0.030846	145400
2016-07-15	-0.011713	0.030856	0.030727	0.030936	0.0308	155000
2016-07-14	0.00849	0.031187	0.031124	0.031291	0.031165	196600
2016-07-13	-0.014192	0.030776	0.030807	0.030924	0.030903	260900
2016-07-12	-0.021716	0.031529	0.031385	0.031498	0.031348	278800
2016-07-11	-0.002486	0.032066	0.031964	0.032175	0.032044	161400
2016-07-08	0.000711	0.03194	0.031975	0.032084	0.032124	178100
2016-07-07	-0.006356	0.032237	0.032134	0.032233	0.032101	137400
2016-07-06	0.025344	0.032408	0.032259	0.032348	0.032306	202100
2016-07-05	0.008766	0.031632	0.031555	0.031682	0.031508	105000
2016-07-01	0.013699	0.031027	0.03109	0.031142	0.031234	201200
2016-06-30	-0.014593	0.030822	0.030682	0.030809	0.030812	121300
2016-06-29	0.015185	0.031176	0.031158	0.031337	0.031268	129900
2016-06-28	0.017716	0.030799	0.03067	0.030786	0.0308	130800
2016-06-27	0.032698	0.030331	0.030409	0.030235	0.030264	496200
2016-06-24	-0.011162	0.029133	0.029343	0.029271	0.029306	103400
2016-06-23	0.002702	0.029624	0.029502	0.029684	0.029637	120500
2016-06-22	0.003097	0.029715	0.029615	0.029696	0.029557	117400
2016-06-21	0.011751	0.029578	0.029502	0.02965	0.029466	128300
2016-06-20	0.018755	0.02919	0.029116	0.029248	0.029123	91500
2016-06-17	-0.016484	0.028528	0.028514	0.028514	0.028587	286700
2016-06-16	0.003545	0.028814	0.028912	0.028869	0.029066	104200
2016-06-15	-0.005094	0.028962	0.028912	0.029042	0.028964	109000
2016-06-14	0.010693	0.029179	0.029139	0.029179	0.029112	114700
2016-06-13	-0.018655	0.028893	0.0289	0.028915	0.028804	93700
2016-06-10	-0.014176	0.029407	0.02932	0.02942	0.029352	173600
2016-06-09	-0.009488	0.029806	0.02974	0.029926	0.029774	113200
2016-06-08	0.013462	0.030172	0.030046	0.030212	0.030059	109900
2016-06-07	0.004637	0.029521	0.029536	0.029696	0.02966	99100
2016-06-06	0.018898	0.029601	0.029502	0.029604	0.029523	154000
2016-06-03	0.014782	0.028882	0.028844	0.028996	0.028975	119400
2016-06-02	-0.002391	0.028414	0.028401	0.028491	0.028553	104400
2016-06-01	0.001997	0.028608	0.028514	0.028697	0.028622	84000
2016-05-31	0.004815	0.028585	0.028458	0.02864	0.028565	197200
2016-05-27	-0.008751	0.02838	0.028322	0.028491	0.028428	145700
2016-05-26	-0.020647	0.028631	0.02856	0.028697	0.028679	100200
2016-05-25	0.031338	0.02911	0.029184	0.029283	0.029283	157300
2016-05-24	0.016748	0.028369	0.028276	0.028468	0.028393	251100
2016-05-23	-0.008506	0.028163	0.028004	0.028054	0.027926	953500
2016-05-20	0.007344	0.028106	0.028015	0.028135	0.028165	201800
2016-05-19	-0.000408	0.027901	0.027856	0.027928	0.02796	183800
2016-05-18	-0.011689	0.027958	0.027993	0.028009	0.027971	202000
2016-05-17	-0.037999	0.028494	0.028344	0.028399	0.028302	205600
2016-05-16	0.01058	0.029281	0.02932	0.029375	0.02942	70700
2016-05-13	-0.013148	0.029179	0.029048	0.029248	0.029112	190100
2016-05-12	-0.00193	0.029658	0.02949	0.029547	0.0295	94600
2016-05-11	0.001546	0.029555	0.029445	0.029616	0.029557	218100
2016-05-10	0.040628	0.029373	0.029388	0.029443	0.029511	116900
2016-05-09	-0.016225	0.028836	0.028673	0.028479	0.028359	358700
2016-05-06	0.001189	0.028528	0.028685	0.028663	0.028827	327500
2016-05-05	0.005978	0.028551	0.028651	0.02872	0.028793	99000
2016-05-04	-0.007908	0.028734	0.028617	0.028766	0.028622	98300
2016-05-03	-0.009401	0.028928	0.028764	0.028927	0.02885	102700
2016-05-02	0.048891	0.028985	0.02898	0.029076	0.029123	272000
2016-04-29	0.005785	0.027615	0.027652	0.02748	0.027766	358400
2016-04-28	0.012129	0.027764	0.028072	0.027699	0.027606	111100
2016-04-27	0.0	0.027148	0.027153	0.027274	0.027275	102700
2016-04-26	-0.009938	0.027501	0.027346	0.02732	0.027275	254300
2016-04-25	-0.023848	0.027444	0.027402	0.02748	0.027549	263900
2016-04-22	0.005691	0.028106	0.028117	0.028273	0.028222	104300
2016-04-21	-0.012841	0.028232	0.028072	0.028181	0.028063	127200
2016-04-20	-0.008357	0.028551	0.028435	0.028548	0.028428	134300
2016-04-19	0.007618	0.028574	0.028548	0.028732	0.028667	149600
2016-04-18	0.002412	0.028254	0.028333	0.028422	0.02845	240800
2016-04-15	0.0	0.028277	0.028231	0.028433	0.028382	181900
2016-04-14	0.022186	0.028334	0.028299	0.028479	0.028382	207700
2016-04-13	0.00454	0.027764	0.02772	0.027894	0.027766	234700
2016-04-12	0.007066	0.027604	0.027584	0.027699	0.027641	156900
2016-04-11	0.014334	0.027627	0.027573	0.027607	0.027447	293200
2016-04-08	0.024622	0.027102	0.027062	0.027182	0.027059	223600
2016-04-07	0.025244	0.026554	0.026472	0.026482	0.026408	202300
2016-04-06	0.013465	0.02563	0.025655	0.025701	0.025758	85900
2016-04-05	-0.027074	0.025539	0.025405	0.025541	0.025416	206600
2016-04-04	0.008366	0.026189	0.026075	0.026241	0.026123	153300
2016-04-01	-0.002635	0.025698	0.025769	0.02577	0.025907	142900
